,time,icao24,lat,lon,velocity,heading,vertrate,callsign,onground,alert,spi,squawk,baroaltitude,geoaltitude,lastposupdate,lastcontact,hour,nic_value,nic_messages
323,1618945219,a6a425,35.38463527873411,-110.1417963555519,256.9054221247216,104.2588582953175,-0.32512,NKS954,False,False,False,6745.0,10675.62,10850.88,1618945218.578,1618945218.578,1618945200,9,1
324,1618945220,a6a425,35.38412320411811,-110.1393419630984,256.9054221247216,104.2588582953175,-0.32512,NKS954,False,False,False,6745.0,10675.62,10850.88,1618945219.453,1618945219.453,1618945200,9,1
325,1618945221,a6a425,35.38412320411811,-110.1393419630984,256.9054221247216,104.2588582953175,-0.32512,NKS954,False,False,False,6745.0,10675.62,10850.88,1618945219.453,1618945219.453,1618945200,9,1
326,1618945222,a6a425,35.38412320411811,-110.1393419630984,256.9054221247216,104.2588582953175,-0.32512,NKS954,False,False,False,6745.0,10675.62,10850.88,1618945219.453,1618945219.453,1618945200,9,1
327,1618945223,a6a425,35.38412320411811,-110.1393419630984,256.9054221247216,104.2588582953175,-0.32512,NKS954,False,False,False,6745.0,10675.62,10850.88,1618945219.453,1618945219.453,1618945200,9,1
328,1618945224,a6a425,35.38412320411811,-110.1393419630984,256.9054221247216,104.2588582953175,0.0,NKS954,False,False,False,6745.0,10675.62,10850.88,1618945219.453,1618945223.764,1618945200,9,1
329,1618945225,a6a425,35.38412320411811,-110.1393419630984,256.9054221247216,104.2588582953175,0.0,NKS954,False,False,False,6745.0,10675.62,10850.88,1618945219.453,1618945223.764,1618945200,9,1
330,1618945226,a6a425,35.38412320411811,-110.1393419630984,256.9054221247216,104.2588582953175,0.0,NKS954,False,False,False,6745.0,10675.62,10850.88,1618945219.453,1618945223.764,1618945200,9,1
331,1618945227,a6a425,35.38412320411811,-110.1393419630984,256.9054221247216,104.2588582953175,0.0,NKS954,False,False,False,6745.0,10675.62,10850.88,1618945219.453,1618945223.764,1618945200,9,1
332,1618945228,a6a425,35.38412320411811,-110.1393419630984,256.9054221247216,104.2588582953175,0.0,NKS954,False,False,False,6745.0,10675.62,10850.88,1618945219.453,1618945223.764,1618945200,9,1
333,1618945229,a6a425,35.38412320411811,-110.1393419630984,256.9054221247216,104.2588582953175,0.0,NKS954,False,False,False,6745.0,10675.62,10850.88,1618945219.453,1618945223.764,1618945200,9,1
334,1618945230,a6a425,35.38412320411811,-110.1393419630984,256.9054221247216,104.2588582953175,0.0,NKS954,False,False,False,6745.0,10675.62,10850.88,1618945219.453,1618945223.764,1618945200,9,1
335,1618945231,a6a425,35.37785339355469,-110.1091575622559,256.9054221247216,104.2588582953175,0.0,NKS954,False,False,False,6745.0,10675.62,10850.88,1618945230.544,1618945230.544,1618945200,9,1
336,1618945232,a6a425,35.37785339355469,-110.1091575622559,256.9054221247216,104.2588582953175,0.0,NKS954,False,False,False,6745.0,10675.62,10850.88,1618945230.544,1618945230.544,1618945200,9,1
337,1618945233,a6a425,35.37785339355469,-110.1091575622559,256.9054221247216,104.2588582953175,0.0,NKS954,False,False,False,6745.0,10675.62,10850.88,1618945230.544,1618945230.544,1618945200,9,1
338,1618945234,a6a425,35.37785339355469,-110.1091575622559,256.9054221247216,104.2588582953175,0.0,NKS954,False,False,False,6745.0,10675.62,10850.88,1618945230.544,1618945230.544,1618945200,9,1
339,1618945235,a6a425,35.37785339355469,-110.1091575622559,256.9054221247216,104.2588582953175,0.0,NKS954,False,False,False,6745.0,10675.62,10850.88,1618945230.544,1618945234.705,1618945200,9,1
340,1618945236,a6a425,35.37496948242188,-110.0954246520996,256.9054221247216,104.2588582953175,0.0,NKS954,False,False,False,6745.0,10675.62,10850.88,1618945235.579,1618945235.792,1618945200,9,1
341,1618945237,a6a425,35.37496948242188,-110.0954246520996,256.9054221247216,104.2588582953175,0.0,NKS954,False,False,False,6745.0,10675.62,10850.88,1618945235.579,1618945236.915,1618945200,9,1
342,1618945238,a6a425,35.37496948242188,-110.0954246520996,256.9054221247216,104.2588582953175,0.0,NKS954,False,False,False,6745.0,10675.62,10850.88,1618945235.579,1618945236.915,1618945200,9,1
343,1618945239,a6a425,35.37496948242188,-110.0954246520996,256.9054221247216,104.2588582953175,0.0,NKS954,False,False,False,6745.0,10675.62,10850.88,1618945235.579,1618945236.915,1618945200,9,1
344,1618945240,a6a425,35.37496948242188,-110.0954246520996,256.9054221247216,104.2588582953175,0.0,NKS954,False,False,False,6745.0,10675.62,10850.88,1618945235.579,1618945236.915,1618945200,9,1
345,1618945241,a6a425,35.37496948242188,-110.0954246520996,256.9054221247216,104.2588582953175,0.0,NKS954,False,False,False,6745.0,10675.62,10850.88,1618945235.579,1618945236.915,1618945200,9,1
346,1618945242,a6a425,35.37496948242188,-110.0954246520996,256.9054221247216,104.2588582953175,0.0,NKS954,False,False,False,6745.0,10675.62,10850.88,1618945235.579,1618945236.915,1618945200,9,1
347,1618945243,a6a425,35.37496948242188,-110.0954246520996,256.9054221247216,104.2588582953175,0.0,NKS954,False,False,False,6745.0,10675.62,10850.88,1618945235.579,1618945236.915,1618945200,9,1
348,1618945244,a6a425,35.37496948242188,-110.0954246520996,256.9054221247216,104.2588582953175,0.0,NKS954,False,False,False,6745.0,10675.62,10850.88,1618945235.579,1618945236.915,1618945200,9,1
349,1618945245,a6a425,35.37496948242188,-110.0954246520996,256.9054221247216,104.2588582953175,0.0,NKS954,False,False,False,6745.0,10675.62,10850.88,1618945235.579,1618945236.915,1618945200,9,1
350,1618945246,a6a425,35.37496948242188,-110.0954246520996,256.9054221247216,104.2588582953175,0.0,NKS954,False,False,False,6745.0,10675.62,10850.88,1618945235.579,1618945236.915,1618945200,9,1
351,1618945247,a6a425,35.37496948242188,-110.0954246520996,256.9054221247216,104.2588582953175,0.0,NKS954,False,False,False,6745.0,10675.62,10850.88,1618945235.579,1618945236.915,1618945200,9,1
352,1618945248,a6a425,35.37496948242188,-110.0954246520996,256.9054221247216,104.2588582953175,0.0,NKS954,False,False,False,6745.0,10675.62,10850.88,1618945235.579,1618945236.915,1618945200,9,1
353,1618945249,a6a425,35.37496948242188,-110.0954246520996,256.9054221247216,104.2588582953175,0.0,NKS954,False,False,False,6745.0,10675.62,10850.88,1618945235.579,1618945236.915,1618945200,9,1
354,1618945250,a6a425,35.37496948242188,-110.0954246520996,256.9054221247216,104.2588582953175,0.0,NKS954,False,False,False,6745.0,10675.62,10850.88,1618945235.579,1618945236.915,1618945200,9,1
355,1618945251,a6a425,35.37496948242188,-110.0954246520996,256.9054221247216,104.2588582953175,0.0,NKS954,False,False,False,6745.0,10675.62,10850.88,1618945235.579,1618945236.915,1618945200,9,1
356,1618945252,a6a425,35.37496948242188,-110.0954246520996,256.9054221247216,104.2588582953175,0.0,NKS954,False,False,False,6745.0,10675.62,10850.88,1618945235.579,1618945236.915,1618945200,9,1
357,1618945253,a6a425,35.37496948242188,-110.0954246520996,256.9054221247216,104.2588582953175,0.0,NKS954,False,False,False,6745.0,10675.62,10850.88,1618945235.579,1618945236.915,1618945200,9,1
358,1618945254,a6a425,35.37496948242188,-110.0954246520996,256.9054221247216,104.2588582953175,0.0,NKS954,False,False,False,6745.0,10675.62,10850.88,1618945235.579,1618945236.915,1618945200,9,1
359,1618945255,a6a425,35.37496948242188,-110.0954246520996,256.9054221247216,104.2588582953175,0.0,NKS954,False,False,False,6745.0,10675.62,10850.88,1618945235.579,1618945236.915,1618945200,9,1
360,1618945256,a6a425,35.37496948242188,-110.0954246520996,256.9054221247216,104.2588582953175,0.0,NKS954,False,False,False,6745.0,10675.62,10850.88,1618945235.579,1618945236.915,1618945200,9,1
361,1618945257,a6a425,35.37496948242188,-110.0954246520996,256.9054221247216,104.2588582953175,0.0,NKS954,False,False,False,6745.0,10675.62,10850.88,1618945235.579,1618945236.915,1618945200,9,1
362,1618945258,a6a425,35.37496948242188,-110.0954246520996,256.9054221247216,104.2588582953175,0.0,NKS954,False,False,False,6745.0,10675.62,10850.88,1618945235.579,1618945236.915,1618945200,9,1
363,1618945259,a6a425,35.37496948242188,-110.0954246520996,256.9054221247216,104.2588582953175,0.0,NKS954,False,False,False,6745.0,10675.62,10850.88,1618945235.579,1618945236.915,1618945200,9,1
364,1618945260,a6a425,35.37496948242188,-110.0954246520996,256.9054221247216,104.2588582953175,0.0,NKS954,False,False,False,6745.0,10675.62,10850.88,1618945235.579,1618945236.915,1618945200,9,1
365,1618945261,a6a425,35.37496948242188,-110.0954246520996,256.9054221247216,104.2588582953175,0.0,NKS954,False,False,False,6745.0,10675.62,10850.88,1618945235.579,1618945236.915,1618945200,9,1
366,1618945262,a6a425,35.37496948242188,-110.0954246520996,256.9054221247216,104.2588582953175,0.0,NKS954,False,False,False,6745.0,10675.62,10850.88,1618945235.579,1618945236.915,1618945200,9,1
367,1618945263,a6a425,35.37496948242188,-110.0954246520996,256.9054221247216,104.2588582953175,0.0,NKS954,False,False,False,6745.0,10675.62,10850.88,1618945235.579,1618945236.915,1618945200,9,1
368,1618945264,a6a425,35.37496948242188,-110.0954246520996,256.9054221247216,104.2588582953175,0.0,NKS954,False,False,False,6745.0,10675.62,10850.88,1618945235.579,1618945263.829,1618945200,9,1
369,1618945265,a6a425,35.37496948242188,-110.0954246520996,256.9054221247216,104.2588582953175,0.0,NKS954,False,False,False,6745.0,10675.62,10850.88,1618945235.579,1618945263.829,1618945200,9,1
370,1618945266,a6a425,35.37496948242188,-110.0954246520996,256.9054221247216,104.2588582953175,0.0,NKS954,False,False,False,6745.0,10675.62,10850.88,1618945235.579,1618945263.829,1618945200,9,1
371,1618945267,a6a425,35.37496948242188,-110.0954246520996,256.7791970213768,104.1476053870017,0.32512,NKS954,False,False,False,6745.0,10675.62,10850.88,1618945235.579,1618945266.722,1618945200,9,1
372,1618945268,a6a425,35.37496948242188,-110.0954246520996,256.7791970213768,104.1476053870017,0.32512,NKS954,False,False,False,6745.0,10675.62,10850.88,1618945235.579,1618945266.722,1618945200,9,1
373,1618945269,a6a425,35.37496948242188,-110.0954246520996,256.7791970213768,104.1476053870017,0.0,NKS954,False,False,False,6745.0,10675.62,10850.88,1618945235.579,1618945268.516,1618945200,9,1
374,1618945270,a6a425,35.37496948242188,-110.0954246520996,256.7791970213768,104.1476053870017,0.0,NKS954,False,False,False,6745.0,10675.62,10850.88,1618945235.579,1618945269.612,1618945200,9,1
375,1618945271,a6a425,35.37496948242188,-110.0954246520996,256.7791970213768,104.1476053870017,0.0,NKS954,False,False,False,6745.0,10675.62,10850.88,1618945235.579,1618945269.612,1618945200,9,1
376,1618945272,a6a425,35.37496948242188,-110.0954246520996,256.7791970213768,104.1476053870017,0.0,NKS954,False,False,False,6745.0,10675.62,10850.88,1618945235.579,1618945269.612,1618945200,9,1
377,1618945273,a6a425,35.37496948242188,-110.0954246520996,256.7791970213768,104.1476053870017,0.0,NKS954,False,False,False,6745.0,10675.62,10850.88,1618945235.579,1618945269.612,1618945200,9,1
378,1618945274,a6a425,35.37496948242188,-110.0954246520996,256.7791970213768,104.1476053870017,0.0,NKS954,False,False,False,6745.0,10675.62,10850.88,1618945235.579,1618945269.612,1618945200,9,1
379,1618945275,a6a425,35.37496948242188,-110.0954246520996,256.7791970213768,104.1476053870017,0.0,NKS954,False,False,False,6745.0,10675.62,10850.88,1618945235.579,1618945269.612,1618945200,9,1
380,1618945276,a6a425,35.37496948242188,-110.0954246520996,256.7791970213768,104.1476053870017,0.0,NKS954,False,False,False,6745.0,10675.62,10850.88,1618945235.579,1618945269.612,1618945200,9,1
381,1618945277,a6a425,35.37496948242188,-110.0954246520996,256.7791970213768,104.1476053870017,0.0,NKS954,False,False,False,6745.0,10675.62,10850.88,1618945235.579,1618945269.612,1618945200,9,1
382,1618945278,a6a425,35.37496948242188,-110.0954246520996,256.7791970213768,104.1476053870017,0.0,NKS954,False,False,False,6745.0,10675.62,10850.88,1618945235.579,1618945269.612,1618945200,9,1
383,1618945279,a6a425,35.37496948242188,-110.0954246520996,256.7791970213768,104.1476053870017,0.0,NKS954,False,False,False,6745.0,10675.62,10850.88,1618945235.579,1618945269.612,1618945200,9,1
384,1618945280,a6a425,35.37496948242188,-110.0954246520996,256.7791970213768,104.1476053870017,0.0,NKS954,False,False,False,6745.0,10675.62,10850.88,1618945235.579,1618945269.612,1618945200,9,1
385,1618945281,a6a425,35.37496948242188,-110.0954246520996,256.7791970213768,104.1476053870017,0.0,NKS954,False,False,False,6745.0,10675.62,10850.88,1618945235.579,1618945269.612,1618945200,9,1
386,1618945282,a6a425,35.37496948242188,-110.0954246520996,256.7791970213768,104.1476053870017,0.0,NKS954,False,False,False,6745.0,10675.62,10850.88,1618945235.579,1618945269.612,1618945200,9,1
387,1618945283,a6a425,35.37496948242188,-110.0954246520996,256.7791970213768,104.1476053870017,0.0,NKS954,False,False,False,6745.0,10675.62,10850.88,1618945235.579,1618945269.612,1618945200,9,1
388,1618945284,a6a425,35.37496948242188,-110.0954246520996,256.7791970213768,104.1476053870017,0.0,NKS954,False,False,False,6745.0,10675.62,10850.88,1618945235.579,1618945269.612,1618945200,9,1
389,1618945285,a6a425,35.37496948242188,-110.0954246520996,256.7791970213768,104.1476053870017,0.0,NKS954,False,False,False,6745.0,10675.62,10850.88,1618945235.579,1618945269.612,1618945200,9,1
390,1618945286,a6a425,35.37496948242188,-110.0954246520996,256.7791970213768,104.1476053870017,0.0,NKS954,False,False,False,6745.0,10675.62,10850.88,1618945235.579,1618945269.612,1618945200,9,1
391,1618945287,a6a425,35.37496948242188,-110.0954246520996,256.7791970213768,104.1476053870017,0.0,NKS954,False,False,False,6745.0,10675.62,10850.88,1618945235.579,1618945269.612,1618945200,9,1
392,1618945288,a6a425,35.34521484375,-109.9521446228027,256.2803873310802,104.1757168523985,-0.32512,NKS954,False,False,False,6745.0,10683.24,10858.5,1618945287.947,1618945287.947,1618945200,9,1
393,1618945289,a6a425,35.34521484375,-109.9521446228027,256.2803873310802,104.1757168523985,0.0,NKS954,False,False,False,6745.0,10683.24,10858.5,1618945287.947,1618945288.78,1618945200,9,1
394,1618945290,a6a425,35.34521484375,-109.9521446228027,256.2803873310802,104.1757168523985,0.0,NKS954,False,False,False,6745.0,10683.24,10858.5,1618945287.947,1618945288.78,1618945200,9,1
395,1618945291,a6a425,35.34521484375,-109.9521446228027,256.2803873310802,104.1757168523985,0.0,NKS954,False,False,False,6745.0,10683.24,10858.5,1618945287.947,1618945288.78,1618945200,9,1
396,1618945292,a6a425,35.34521484375,-109.9521446228027,256.2803873310802,104.1757168523985,0.0,NKS954,False,False,False,6745.0,10683.24,10858.5,1618945287.947,1618945291.752,1618945200,9,1
397,1618945293,a6a425,35.34521484375,-109.9521446228027,256.2803873310802,104.1757168523985,0.0,NKS954,False,False,False,6745.0,10683.24,10858.5,1618945287.947,1618945291.752,1618945200,9,1
398,1618945294,a6a425,35.34521484375,-109.9521446228027,256.2803873310802,104.1757168523985,0.0,NKS954,False,False,False,6745.0,10683.24,10858.5,1618945287.947,1618945291.752,1618945200,9,1
399,1618945295,a6a425,35.34521484375,-109.9521446228027,256.2803873310802,104.1757168523985,0.0,NKS954,False,False,False,6745.0,10683.24,10858.5,1618945287.947,1618945291.752,1618945200,9,1
400,1618945296,a6a425,35.34521484375,-109.9521446228027,256.2803873310802,104.1757168523985,0.0,NKS954,False,False,False,6745.0,10683.24,10858.5,1618945287.947,1618945291.752,1618945200,9,1
401,1618945297,a6a425,35.34521484375,-109.9521446228027,256.2803873310802,104.1757168523985,0.0,NKS954,False,False,False,6745.0,10683.24,10858.5,1618945287.947,1618945291.752,1618945200,9,1
402,1618945298,a6a425,35.34521484375,-109.9521446228027,256.2803873310802,104.1757168523985,0.0,NKS954,False,False,False,6745.0,10683.24,10858.5,1618945287.947,1618945291.752,1618945200,9,1
403,1618945299,a6a425,35.34521484375,-109.9521446228027,256.2803873310802,104.1757168523985,0.0,NKS954,False,False,False,6745.0,10683.24,10858.5,1618945287.947,1618945291.752,1618945200,9,1
404,1618945300,a6a425,35.34521484375,-109.9521446228027,256.2803873310802,104.1757168523985,0.0,NKS954,False,False,False,6745.0,10683.24,10858.5,1618945287.947,1618945291.752,1618945200,9,1
405,1618945301,a6a425,35.34521484375,-109.9521446228027,256.2803873310802,104.1757168523985,0.0,NKS954,False,False,False,6745.0,10683.24,10858.5,1618945287.947,1618945291.752,1618945200,9,1
406,1618945302,a6a425,35.34521484375,-109.9521446228027,256.2803873310802,104.1757168523985,0.0,NKS954,False,False,False,6745.0,10683.24,10858.5,1618945287.947,1618945291.752,1618945200,9,1
407,1618945303,a6a425,35.34521484375,-109.9521446228027,256.2803873310802,104.1757168523985,0.0,NKS954,False,False,False,6745.0,10683.24,10858.5,1618945287.947,1618945291.752,1618945200,9,1
408,1618945304,a6a425,35.34521484375,-109.9521446228027,256.2803873310802,104.1757168523985,0.0,NKS954,False,False,False,6745.0,10683.24,10858.5,1618945287.947,1618945291.752,1618945200,9,1
409,1618945305,a6a425,35.34521484375,-109.9521446228027,256.2803873310802,104.1757168523985,0.0,NKS954,False,False,False,6745.0,10683.24,10858.5,1618945287.947,1618945291.752,1618945200,9,1
410,1618945306,a6a425,35.34521484375,-109.9521446228027,256.2803873310802,104.1757168523985,0.0,NKS954,False,False,False,6745.0,10683.24,10858.5,1618945287.947,1618945291.752,1618945200,9,1
411,1618945307,a6a425,35.34521484375,-109.9521446228027,256.2803873310802,104.1757168523985,0.0,NKS954,False,False,False,6745.0,10683.24,10858.5,1618945287.947,1618945291.752,1618945200,9,1
412,1618945308,a6a425,35.34521484375,-109.9521446228027,256.2803873310802,104.1757168523985,0.0,NKS954,False,False,False,6745.0,10683.24,10858.5,1618945287.947,1618945291.752,1618945200,9,1
413,1618945309,a6a425,35.34521484375,-109.9521446228027,256.2803873310802,104.1757168523985,0.0,NKS954,False,False,False,6745.0,10683.24,10858.5,1618945287.947,1618945291.752,1618945200,9,1
414,1618945310,a6a425,35.34521484375,-109.9521446228027,256.2803873310802,104.1757168523985,0.0,NKS954,False,False,False,6745.0,10683.24,10858.5,1618945287.947,1618945291.752,1618945200,9,1
415,1618945311,a6a425,35.34521484375,-109.9521446228027,256.2803873310802,104.1757168523985,0.0,NKS954,False,False,False,6745.0,10683.24,10858.5,1618945287.947,1618945291.752,1618945200,9,1
416,1618945312,a6a425,35.34521484375,-109.9521446228027,256.2803873310802,104.1757168523985,0.0,NKS954,False,False,False,6745.0,10683.24,10858.5,1618945287.947,1618945291.752,1618945200,9,1
417,1618945313,a6a425,35.34521484375,-109.9521446228027,256.2803873310802,104.1757168523985,0.0,NKS954,False,False,False,6745.0,10683.24,10858.5,1618945287.947,1618945291.752,1618945200,9,1
418,1618945314,a6a425,35.34521484375,-109.9521446228027,256.2803873310802,104.1757168523985,0.0,NKS954,False,False,False,6745.0,10683.24,10858.5,1618945287.947,1618945291.752,1618945200,9,1
419,1618945315,a6a425,35.34521484375,-109.9521446228027,256.2803873310802,104.1757168523985,0.0,NKS954,False,False,False,6745.0,10683.24,10858.5,1618945287.947,1618945291.752,1618945200,9,1
420,1618945316,a6a425,35.34521484375,-109.9521446228027,256.2803873310802,104.1757168523985,0.0,NKS954,False,False,False,6745.0,10683.24,10858.5,1618945287.947,1618945291.752,1618945200,9,1
421,1618945317,a6a425,35.34521484375,-109.9521446228027,256.2803873310802,104.1757168523985,0.0,NKS954,False,False,False,6745.0,10683.24,10858.5,1618945287.947,1618945291.752,1618945200,9,1
422,1618945318,a6a425,35.34521484375,-109.9521446228027,256.2803873310802,104.1757168523985,0.0,NKS954,False,False,False,6745.0,10683.24,10858.5,1618945287.947,1618945291.752,1618945200,9,1
423,1618945319,a6a425,35.34521484375,-109.9521446228027,256.2803873310802,104.1757168523985,0.0,NKS954,False,False,False,6745.0,10683.24,10858.5,1618945287.947,1618945291.752,1618945200,9,1
424,1618945320,a6a425,35.34521484375,-109.9521446228027,256.2803873310802,104.1757168523985,0.0,NKS954,False,False,False,6745.0,10683.24,10858.5,1618945287.947,1618945291.752,1618945200,9,1
